,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_and_artist
123,paranoid - 2012 - remaster,Black Sabbath,1Y373MqadDRtclJNdnUXVc,0.41200000000000003,0.6579999999999999,4,-12.050999999999998,0,0.0708,4.52e-05,0.0007740000000000001,0.17600000000000002,0.45399999999999996,163.071,168406,Paranoid - 2012 - Remaster - Black Sabbath
124,knights of cydonia,Muse,7ouMYWpwJ422jRcDASZB7P,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.21100000000000002,137.114,366213,Knights of Cydonia - Muse
125,sign of the times,Harry Styles,5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.97200000000001,340707,Sign of the Times - Harry Styles
126,het regent zonnestralen,Acda en de Munnik,1a2GeLs7aMPvwJOjcVK0Vl,0.62,0.752,7,-5.647,1,0.0309,0.41100000000000003,0.0,0.109,0.8290000000000001,108.09,225733,Het Regent Zonnestralen - Acda en de Munnik
127,the winner takes it all,ABBA,3oEkrIfXfSh9zGnE7eBzSV,0.45399999999999996,0.7879999999999999,6,-6.747999999999999,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720,The Winner Takes It All - ABBA
128,sonne,Rammstein,4w3R0GZ2rScJMKlgPJzHRq,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440,Sonne - Rammstein
129,hey jude,The Beatles,1eT2CjXwFXNx6oY5ydvzKU,0.462,0.632,5,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268,238854,Hey Jude - The Beatles
130,uncharted,Kensington,5GDUiXsNbBBcHQ5B7z0z3G,0.594,0.527,10,-6.805,1,0.0308,0.14,0.0,0.294,0.226,138.95600000000002,241480,Uncharted - Kensington
131,space oddity - 2015 remaster,David Bowie,72Z17vmmeQKAg8bptWvpVG,0.31,0.40299999999999997,0,-13.664000000000001,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,318027,Space Oddity - 2015 Remaster - David Bowie
132,goodnight saigon,Billy Joel,4X7UqvLO8ThktU9M2XNxW9,0.594,0.389,0,-14.175,1,0.0625,0.134,0.0,0.0711,0.146,129.43200000000002,422933,Goodnight Saigon - Billy Joel
133,billie jean,Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036000000000000004,0.847,117.046,293827,Billie Jean - Michael Jackson
134,yesterday - remastered 2009,The Beatles,3BQHpFgAp4l80e1XslIjNI,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,125667,Yesterday - Remastered 2009 - The Beatles
135,dream on,Aerosmith,1xsYj84j7hUDDnTTerGWlH,0.392,0.47600000000000003,1,-7.582999999999999,1,0.0249,0.397,0.00016299999999999998,0.309,0.23399999999999999,78.031,267597,Dream On - Aerosmith
136,kleine jongen,Andre Hazes,0NMvLLGLKKJmSMqQSR38Sx,0.56,0.741,9,-4.755,1,0.031,0.0244,0.0,0.111,0.503,91.20200000000001,223133,Kleine Jongen - Andre Hazes
137,house of the rising sun,The Animals,7BY005dacJkbO6EPiOh2wb,0.295,0.584,9,-6.696000000000001,0,0.0345,0.00038500000000000003,0.218,0.0996,0.228,117.2,271280,House Of The Rising Sun - The Animals
138,(sittin' on) the dock of the bay,Otis Redding,3zBhihYUHBmGd2bcQIobrF,0.769,0.36700000000000005,2,-11.225999999999999,1,0.0312,0.684,1.62e-05,0.081,0.535,103.62100000000001,163756,(Sittin' On) the Dock of the Bay - Otis Redding
139,californication,Red Hot Chili Peppers,48UPSzbZjgc449aqz8bxox,0.5920000000000001,0.767,9,-2.7880000000000003,0,0.027000000000000003,0.0021,0.00165,0.127,0.32799999999999996,96.48299999999999,329733,Californication - Red Hot Chili Peppers
140,don't look back in anger - remastered,Oasis,12dU3vAh6AFoJkisorfoUl,0.32799999999999996,0.9359999999999999,0,-3.2539999999999996,1,0.0628,0.0665,2.61e-06,0.165,0.31,162.97,289560,Don't Look Back In Anger - Remastered - Oasis
141,pokémon theme-new studio recording,Jason Paige,54tuLDw8aD1aYZJhjpNJgp,0.568,0.909,7,-4.806,0,0.0473,0.0325,0.0,0.139,0.397,144.97299999999998,196833,Pokémon Theme-New Studio Recording - Jason Paige
142,i still haven't found what i'm looking for,U2,6wpGqhRvJGNNXwWlPmkMyO,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.0019100000000000002,0.0861,0.657,100.89399999999999,277477,I Still Haven't Found What I'm Looking For - U2
143,your song,Elton John,38zsOOcu31XbbYj9BIPUF1,0.5539999999999999,0.315,3,-11.027999999999999,1,0.0298,0.828,5.53e-06,0.10099999999999999,0.325,128.157,241787,Your Song - Elton John
144,come as you are,Nirvana,4P5KoWXOxwuobLmHXLMobV,0.5,0.8240000000000001,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,Come As You Are - Nirvana
145,stil in mij,Van Dik Hout,3xOiF0xnt47PgOwprICudF,0.586,0.653,11,-8.576,1,0.0315,0.215,0.0005549999999999999,0.133,0.38799999999999996,99.454,244933,Stil In Mij - Van Dik Hout
146,laat me,Ramses Shaffy,6XzBlaRUFcps7zkKgZWh7E,0.337,0.331,1,-14.199000000000002,0,0.0342,0.645,0.0752,0.153,0.35,101.64299999999999,305253,Laat Me - Ramses Shaffy
147,ice queen,Within Temptation,140cSu65JC8smYw53nPP0q,0.271,0.561,8,-7.9110000000000005,0,0.0306,0.0382,0.00314,0.109,0.145,92.62,322800,Ice Queen - Within Temptation
148,stapelgek,Bankzitters,0ggZBG4hvFWeEw7URMBb8z,0.813,0.43200000000000005,0,-8.033999999999999,0,0.0498,0.0426,0.0,0.0821,0.83,125.009,175205,Stapelgek - Bankzitters
149,gimme! gimme! gimme! (a man after midnight),ABBA,3vkQ5DAB1qQMYO4Mr9zJN6,0.7490000000000001,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.52799999999999,292613,Gimme! Gimme! Gimme! (A Man After Midnight) - ABBA
150,formidable,Stromae,382n05RtneO3ykQlFQrAd1,0.513,0.628,4,-9.056000000000001,0,0.19,0.0997,0.0,0.146,0.501,70.568,213933,Formidable - Stromae
151,careless whisper,George Michael,4jDmJ51x1o9NZB5Nxxc7gY,0.574,0.628,2,-8.815,0,0.036000000000000004,0.13,0.0,0.271,0.8029999999999999,153.119,300107,Careless Whisper - George Michael
152,money for nothing,Dire Straits,4yqtwO7MQIIXqoiRBPHAgR,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.0008939999999999999,0.0641,0.657,134.21200000000002,506400,Money for Nothing - Dire Straits
153,jeanny,Falco,6a0lr0jt8lKDJhsAYA49NS,0.648,0.659,9,-10.456,0,0.0456,0.451,0.0,0.18899999999999997,0.465,105.914,355989,Jeanny - Falco
154,niemand in de stad,De Dijk,3dE95e0gGFeoPPRt4njApK,0.635,0.431,2,-11.579,1,0.0257,0.0625,0.0204,0.29100000000000004,0.667,90.402,291827,Niemand In De Stad - De Dijk
155,paradise city,Guns N' Roses,6eN1f9KNmiWEhpE2RhQqB5,0.268,0.98,11,-5.957999999999999,1,0.10300000000000001,0.0192,0.007090000000000001,0.182,0.395,100.315,405600,Paradise City - Guns N' Roses
156,summer of '69,Bryan Adams,0GONea6G2XdnHWjNZd6zt3,0.508,0.8340000000000001,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,Summer Of '69 - Bryan Adams
157,dansen op de vulkaan,De Dijk,1j7aPoANztOLF501wbUzAm,0.583,0.804,11,-13.79,0,0.0391,0.0338,0.000304,0.0484,0.8540000000000001,150.491,267333,Dansen Op De Vulkaan - De Dijk
158,nights in white satin,The Moody Blues,5w1ingzqrsJka9nlnEFB64,0.19,0.344,4,-12.064,0,0.0309,0.252,0.327,0.19399999999999998,0.218,156.888,264998,Nights In White Satin - The Moody Blues
159,sterrenstof,De Jeugd Van Tegenwoordig,4PW9WvbhNlrFoThvc7zheh,0.7140000000000001,0.79,5,-3.7569999999999997,0,0.109,0.317,1.27e-05,0.198,0.904,97.012,220947,Sterrenstof - De Jeugd Van Tegenwoordig
160,somewhere only we know,Keane,0ll8uFnc0nANY35E0Lfxvg,0.45299999999999996,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160,Somewhere Only We Know - Keane
161,fields of gold,Sting,0I1DJdLt9BKOb7GWmWxCjo,0.6509999999999999,0.33899999999999997,2,-11.917,1,0.0246,0.37200000000000005,0.0141,0.0739,0.32,103.99600000000001,222120,Fields Of Gold - Sting
162,wonderwall - remastered,Oasis,7ygpwy2qP3NbrxVkHvUhXY,0.375,0.893,2,-4.0969999999999995,1,0.0406,0.000509,0.0,0.187,0.434,174.32299999999998,258773,Wonderwall - Remastered - Oasis
163,fragile,Sting,5oE6INocVL9viDow5y8QNM,0.32299999999999995,0.198,4,-21.035,0,0.0354,0.912,0.0698,0.0889,0.289,82.37299999999999,236307,Fragile - Sting
164,fear of the dark - live; 1998 remastered version,Iron Maiden,6EikTTxxbPh7ZT1X5cHX5Z,0.24,0.9670000000000001,2,-5.792000000000001,0,0.21600000000000003,0.0022,0.00307,0.872,0.11199999999999999,112.925,431333,Fear Of The Dark - Live; 1998 Remastered Version - Iron Maiden
165,everlong,Foo Fighters,5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.8809999999999999,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547,Everlong - Foo Fighters
166,everywhere - 2017 remaster,Fleetwood Mac,254bXAqt3zP6P50BdQvEsq,0.73,0.48700000000000004,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,Everywhere - 2017 Remaster - Fleetwood Mac
167,the last resort - 2013 remaster,Eagles,0MrZG1nTNQVzeSJKi6gFVF,0.5489999999999999,0.28,7,-10.692,1,0.0311,0.474,0.0612,0.16,0.299,125.83,444912,The Last Resort - 2013 Remaster - Eagles
168,sweet caroline,Neil Diamond,62AuGbAkt8Ox2IrFFb8GKV,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,Sweet Caroline - Neil Diamond
169,killer queen - remastered 2011,Queen,7GqWnsKhMtEW0nzki5o0d8,0.535,0.65,10,-6.327999999999999,1,0.0554,0.379,0.0,0.14,0.61,117.18799999999999,179600,Killer Queen - Remastered 2011 - Queen
170,blinding lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.33399999999999996,171.005,200040,Blinding Lights - The Weeknd
171,fortunate son,Creedence Clearwater Revival,4BP3uh0hFLFRb5cjsgLqDh,0.64,0.6629999999999999,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.6629999999999999,132.77,140773,Fortunate Son - Creedence Clearwater Revival
172,nobody's wife,Anouk,2WtRXmHGWV5o90u1GzmtSw,0.511,0.907,6,-6.638999999999999,1,0.036000000000000004,0.00755,0.00021099999999999998,0.16899999999999998,0.46,98.02799999999999,205760,Nobody's Wife - Anouk
173,walk of life,Dire Straits,423o3ZHIaBtGXyhF1uH41a,0.461,0.9359999999999999,4,-6.8660000000000005,1,0.109,0.435,9.13e-05,0.124,0.804,172.40400000000002,252467,Walk of Life - Dire Straits
174,bed of roses,Bon Jovi,1zng9uqqXoPkmU05nsAlsw,0.309,0.596,5,-5.599,1,0.0293,0.10099999999999999,0.0,0.21,0.161,164.58700000000002,394400,Bed Of Roses - Bon Jovi
175,streets of philadelphia,Bruce Springsteen,5Nj8kBJdpJJ4I9wxQyp8JH,0.708,0.19,5,-16.578,1,0.0326,0.19399999999999998,0.226,0.0916,0.47,93.669,252493,Streets of Philadelphia - Bruce Springsteen
176,sorry - live @ lowlands 2009,Kyteman,6hc64mekJCLdJuRkPHggG6,0.253,0.371,7,-9.597000000000001,0,0.0392,0.7659999999999999,0.767,0.6709999999999999,0.0827,138.046,189379,Sorry - Live @ Lowlands 2009 - Kyteman
177,three little birds,Bob Marley & The Wailers,7vggqxNKwd6xdRoYS0pQtM,0.825,0.494,9,-10.485999999999999,1,0.0698,0.00974,5.15e-06,0.0361,0.626,74.10300000000001,180440,Three Little Birds - Bob Marley & The Wailers
178,multicolor,Son Mieux,6wKf2VJHxkvVp5rRBANWkT,0.6809999999999999,0.794,10,-5.313,1,0.0279,0.0433,2.39e-06,0.15,0.664,115.012,208681,Multicolor - Son Mieux
179,into my arms - 2011 remastered version,Nick Cave & The Bad Seeds,407ltk0BtcZI8kgu0HH4Yj,0.484,0.0874,0,-17.796,1,0.0394,0.894,0.154,0.11,0.21899999999999997,94.163,256120,Into My Arms - 2011 Remastered Version - Nick Cave & The Bad Seeds
180,hallelujah,Leonard Cohen,7yzbimr8WVyAtBX3Eg6UL9,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.23199999999999998,171.143,277160,Hallelujah - Leonard Cohen
181,the boxer,Simon & Garfunkel,76TZCvJ8GitQ2FA1q5dKu0,0.439,0.488,11,-14.464,1,0.0615,0.7020000000000001,0.000339,0.16,0.629,93.01700000000001,308520,The Boxer - Simon & Garfunkel
182,smoke on the water,Deep Purple,5SAUIWdZ04OxYfJFDchC7S,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,342173,Smoke on the Water - Deep Purple
183,do i wanna know?,Arctic Monkeys,5FVd6KXrgO9B3JPmC8OPst,0.5479999999999999,0.532,5,-7.596,1,0.0323,0.18600000000000003,0.000263,0.217,0.405,85.03,272394,Do I Wanna Know? - Arctic Monkeys
184,thriller,Michael Jackson,3S2R0EVwBSAVMd5UMgKTL0,0.773,0.8590000000000001,11,-4.913,1,0.0747,0.0855,0.00018700000000000002,0.914,0.813,118.459,357267,Thriller - Michael Jackson
185,twilight zone,Golden Earring,1miXjv3X34Q9w7wDZoBnDz,0.6559999999999999,0.7559999999999999,11,-6.516,0,0.0399,0.00785,3.4899999999999995e-05,0.0927,0.542,118.56,478107,Twilight Zone - Golden Earring
186,don't you (forget about me) - remastered 2001,Simple Minds,2u96akbqgCRtkjfLMYrgZo,0.6659999999999999,0.7879999999999999,2,-7.02,1,0.0276,0.0884,0.0628,0.298,0.675,111.257,260773,Don't You (Forget About Me) - Remastered 2001 - Simple Minds
187,sara,Fleetwood Mac,0q1exbzIDRxqJ6VUKH3seg,0.741,0.38799999999999996,10,-16.692999999999998,1,0.031,0.384,0.0235,0.0933,0.589,126.819,382373,Sara - Fleetwood Mac
188,desperado - 2013 remaster,Eagles,2TjnCxxQRYn56Ye8gkUKiW,0.228,0.22399999999999998,7,-12.749,1,0.0311,0.946,0.00022200000000000003,0.273,0.18,60.3,213713,Desperado - 2013 Remaster - Eagles
189,earth song,Michael Jackson,4GCGH6TJ69neckwITeBFXK,0.501,0.439,3,-7.521,0,0.0313,0.48200000000000004,0.000117,0.087,0.145,138.377,406040,Earth Song - Michael Jackson
190,saturday night,Herman Brood & His Wild Romance,2RN9duisQ731Y9QDnGoAKk,0.642,0.452,2,-12.407,1,0.0252,0.763,0.000932,0.5720000000000001,0.693,92.22200000000001,220720,Saturday Night - Herman Brood & His Wild Romance
191,kayleigh,Marillion,1Dsd1Nu06UbNmelEhPxKgB,0.562,0.6709999999999999,2,-7.21,1,0.0269,0.0188,0.0037799999999999995,0.0947,0.595,106.00200000000001,243413,Kayleigh - Marillion
192,in the ghetto,Elvis Presley,7KWoeBqSdZHEloYKVxssfG,0.40399999999999997,0.266,10,-16.688,1,0.0334,0.716,0.133,0.107,0.491,88.916,167413,In the Ghetto - Elvis Presley
193,proud mary,Ike & Tina Turner,4ppxp8rJB8eOhM9TFm6dK2,0.599,0.46,2,-10.729000000000001,1,0.152,0.6859999999999999,3.65e-05,0.15,0.715,96.429,297613,Proud Mary - Ike & Tina Turner
194,chop suey!,System Of A Down,2DlHlPMa4M17kufBvI2lEN,0.41700000000000004,0.934,7,-3.908,0,0.11900000000000001,0.000278,0.0015,0.132,0.287,127.066,210240,Chop Suey! - System Of A Down
195,engel,Rammstein,0xQZkTxb49QpopIZQhKJUY,0.637,0.6579999999999999,2,-5.775,1,0.0291,0.009179999999999999,0.00229,0.295,0.32799999999999996,96.072,264267,Engel - Rammstein
196,"ghost love score - live, at wacken, 2013",Nightwish,6Paon2GSO2btqO6qmS6hSE,0.441,0.861,5,-6.132000000000001,0,0.0502,0.0127,0.0015400000000000001,0.9740000000000001,0.141,101.051,630707,"Ghost Love Score - Live, at Wacken, 2013 - Nightwish"
197,another 45 miles,Golden Earring,4CwgZ5RmLvJzBf1f48mGML,0.563,0.585,2,-9.696,1,0.0289,0.28,5.94e-06,0.23199999999999998,0.47700000000000004,91.01299999999999,283840,Another 45 Miles - Golden Earring
198,street spirit (fade out),Radiohead,2QwObYJWyJTiozvs0RI7CF,0.488,0.45399999999999996,4,-11.544,0,0.0304,0.317,0.6940000000000001,0.179,0.131,138.076,253853,Street Spirit (Fade Out) - Radiohead
199,always remember us this way,Lady Gaga,2rbDhOo9Fh61Bbu23T2qCk,0.5529999999999999,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.29600000000000004,129.976,210200,Always Remember Us This Way - Lady Gaga
200,iris,The Goo Goo Dolls,6vrUTGn5p8IrfTZ0J6sIVM,0.29100000000000004,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,289907,Iris - The Goo Goo Dolls
201,september,"Earth, Wind & Fire",7Cuk8jsPPoNYQWXK9XRFvG,0.6940000000000001,0.831,9,-7.287999999999999,1,0.0301,0.165,0.000892,0.25,0.98,125.90100000000001,215080,"September - Earth, Wind & Fire"
202,echoes - 2011 remastered version,Pink Floyd,1Mzm1CNqVxtwbCYhOo843s,0.254,0.29600000000000004,6,-17.92,0,0.0426,0.428,0.574,0.11699999999999999,0.139,146.95,1413307,Echoes - 2011 Remastered Version - Pink Floyd
203,jeremy,Pearl Jam,62nQ8UZVqR2RMvkJHkcO2o,0.285,0.846,2,-6.472,1,0.0438,0.0404,0.0,0.182,0.287,108.80799999999999,318227,Jeremy - Pearl Jam
204,the unforgiven (remastered),Metallica,7lwvxYumAEo10lzAplRGXM,0.531,0.583,7,-9.47,1,0.0256,0.0184,0.00624,0.255,0.207,139.503,387160,The Unforgiven (Remastered) - Metallica
205,music,John Miles,5Q2VbOrB93TGahnjBQGoOR,0.251,0.467,4,-7.112,1,0.0305,0.231,0.0358,0.35200000000000004,0.15,83.34700000000001,353733,Music - John Miles
206,dancing in the dark,Bruce Springsteen,7FwBtcecmlpc1sLySPXeGE,0.527,0.9420000000000001,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.72299999999998,241307,Dancing In the Dark - Bruce Springsteen
207,perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,0.599,0.44799999999999995,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,Perfect - Ed Sheeran
208,someone like you,Adele,1zwMYTA5nlNjZxYrvBB2pV,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,285240,Someone Like You - Adele
209,dat heb jij gedaan,MEAU,4wn7cO2iHlWueXGDd4gH9g,0.69,0.27399999999999997,0,-12.923,1,0.051,0.845,0.00042800000000000005,0.12,0.6629999999999999,131.704,211174,Dat heb jij gedaan - MEAU
210,"rocket man (i think it's going to be a long, long time)",Elton John,3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.43200000000000005,6.25e-06,0.0925,0.341,136.571,281613,"Rocket Man (I Think It's Going To Be A Long, Long Time) - Elton John"
211,als ze er niet is,De Dijk,1IQLFJXaUNVkFI4QzMmrxe,0.377,0.486,0,-11.776,1,0.0617,0.239,0.000712,0.105,0.217,165.893,211267,Als Ze Er Niet Is - De Dijk
212,wind of change,Scorpions,3ovjw5HZZv43SxTwApooCM,0.452,0.524,0,-10.107999999999999,1,0.0351,0.315,0.0,0.10300000000000001,0.24600000000000002,151.505,312360,Wind Of Change - Scorpions
213,perfect day,Lou Reed,4TOMI010Sd4ZAX4aZ5TS85,0.4,0.267,10,-12.488,1,0.0323,0.7440000000000001,0.00734,0.10300000000000001,0.0872,144.799,225000,Perfect Day - Lou Reed
214,sad man's tongue,Volbeat,7BbrlQk1YHVjHVyoGEpDV2,0.434,0.9590000000000001,2,-4.375,1,0.0429,3.5600000000000005e-05,0.000941,0.171,0.5660000000000001,109.93799999999999,185827,Sad Man's Tongue - Volbeat
215,fade to black (remastered),Metallica,0dqGfCMAGyDgpUAgLNOjWd,0.256,0.929,7,-6.667000000000001,1,0.113,0.0031100000000000004,0.201,0.11,0.278,113.47,417227,Fade To Black (Remastered) - Metallica
216,i want to break free,Queen,25H6P7a94WUr5102lC6TNI,0.807,0.414,4,-8.902999999999999,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,223080,I Want To Break Free - Queen
217,my immortal,Evanescence,4UzVcXufOhGUwF56HT7b8M,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.10099999999999999,79.012,262533,My Immortal - Evanescence
218,numb,Linkin Park,2nLtzopw4rPReszdYBJU6h,0.496,0.863,9,-4.1530000000000005,1,0.0381,0.0046,0.0,0.639,0.243,110.01799999999999,185587,Numb - Linkin Park
219,landslide,Fleetwood Mac,5ihS6UUlyQAfmp48eSkxuQ,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.11699999999999999,0.423,159.375,199493,Landslide - Fleetwood Mac
220,the man with the child in his eyes - 2018 remaster,Kate Bush,6vLtfHLVba7azpwIHQVCPi,0.297,0.191,0,-14.844000000000001,1,0.0361,0.963,0.00139,0.132,0.21899999999999997,135.96200000000002,161147,The Man with the Child in His Eyes - 2018 Remaster - Kate Bush
221,whole lotta love - 1990 remaster,Led Zeppelin,0hCB0YR03f6AmQaHbwWDe8,0.41200000000000003,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.42200000000000004,89.74,333893,Whole Lotta Love - 1990 Remaster - Led Zeppelin
222,everybody hurts,R.E.M.,6PypGyiu0Y2lCDBN1XZEnP,0.467,0.324,2,-10.450999999999999,1,0.0255,0.615,0.0248,0.11800000000000001,0.166,94.301,320267,Everybody Hurts - R.E.M.
223,"bloed, zweet en tranen",Andre Hazes,5ZLkc5RY1NM4FtGWEd6HOE,0.598,0.7190000000000001,5,-4.306,1,0.0289,0.0766,0.0,0.34600000000000003,0.373,68.01,241627,"Bloed, Zweet En Tranen - Andre Hazes"
224,oude maasweg,The Amazing Stroopwafels,0rY0wiJbmpy42X0EUtgkd6,0.7509999999999999,0.259,8,-15.427999999999999,1,0.0409,0.698,0.00029,0.12300000000000001,0.131,89.774,205520,Oude Maasweg - The Amazing Stroopwafels
225,little lies,Fleetwood Mac,08o75xMKmGrKny6GsXrNJW,0.63,0.688,2,-9.816,1,0.0266,0.124,4.7799999999999996e-05,0.158,0.893,124.825,218040,Little Lies - Fleetwood Mac
226,one,Mary J. Blige,3Lk7RWStfLaHG7lXsuS87j,0.344,0.8740000000000001,0,-3.161,1,0.0777,0.0841,0.0,0.129,0.26899999999999996,185.888,260467,One - Mary J. Blige
227,lay all your love on me,ABBA,4euAGZTszWPrriggYK0HG9,0.6779999999999999,0.727,2,-7.843999999999999,0,0.0258,0.11699999999999999,0.00396,0.354,0.71,133.481,274467,Lay All Your Love On Me - ABBA
228,don't let the sun go down on me,George Michael,7xGOvQukPKKQVLiJOPSmt0,0.435,0.547,0,-8.092,1,0.0287,0.494,0.0,0.544,0.26,135.453,346813,Don't Let the Sun Go Down on Me - George Michael
229,chiquitita,ABBA,762B4bOcXF7I2Y8UlKTyTy,0.5,0.5539999999999999,9,-8.107999999999999,1,0.0354,0.7340000000000001,3.72e-06,0.312,0.37200000000000005,84.229,326320,Chiquitita - ABBA
230,the unforgettable fire,U2,1gl3GmTDG7CO1JI8ILtGcu,0.42100000000000004,0.7559999999999999,10,-8.127,1,0.0317,0.0012,0.0412,0.0698,0.198,136.314,293400,The Unforgettable Fire - U2
231,i'm still standing,Elton John,1jDJFeK9x3OZboIAHsY9k2,0.504,0.904,6,-6.8629999999999995,1,0.179,0.35600000000000004,0.121,0.14,0.772,176.808,183440,I'm Still Standing - Elton John
232,lightning crashes,Live,48iWbsOaBUAGzMdoSmqyg1,0.385,0.433,11,-9.256,1,0.0435,0.24100000000000002,7.07e-06,0.11,0.42700000000000005,89.97399999999999,325600,Lightning Crashes - Live
233,leave the light on,Beth Hart,6R3yoMTDYDQ6gC6FXLvizz,0.573,0.389,9,-9.326,1,0.0287,0.379,2.07e-05,0.133,0.153,141.987,242173,Leave The Light On - Beth Hart
234,love you more,Racoon,4rpU5VpYljwxLmGyb6JzbP,0.337,0.203,1,-10.953,1,0.0338,0.76,0.0,0.107,0.302,171.38400000000001,197360,Love You More - Racoon
235,boulevard of broken dreams,Green Day,5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.005520000000000001,2.94e-05,0.0589,0.474,167.06,262333,Boulevard of Broken Dreams - Green Day
236,atemlos durch die nacht,Helene Fischer,1cSXzDZt8vzuUp2XREQEJN,0.7979999999999999,0.74,11,-4.865,1,0.0458,0.0419,1.84e-06,0.157,0.8340000000000001,128.054,219720,Atemlos durch die Nacht - Helene Fischer
237,deurdonderen,Normaal,4UvG9wlIgh8asCVxjOVH9E,0.21899999999999997,0.988,9,-4.894,1,0.33299999999999996,0.000417,0.40299999999999997,0.9420000000000001,0.23399999999999999,176.957,438227,Deurdonderen - Normaal
238,stan,Eminem,3UmaczJpikHgJFyBTAJVoz,0.78,0.768,6,-4.325,0,0.23800000000000002,0.0371,2.34e-06,0.518,0.507,80.063,404107,Stan - Eminem
239,insomnia,Faithless,5z5wYWL1IO6y2yEFBOiGt0,0.785,0.579,7,-10.068999999999999,1,0.0356,0.18,0.5429999999999999,0.168,0.262,127.00299999999999,527240,Insomnia - Faithless
240,rolling in the deep,Adele,1c8gk2PeTE04A1pIDH9YMk,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,228093,Rolling in the Deep - Adele
